City,Location,Price,Area,BHK,Gymnasium,SwimmingPool,ClubHouse,24X7Security,PowerBackup,CarParking
Bangalore,Devanahalli,3372999,711,1,1,1,1,1,1,0
Bangalore,Yelahanka,8673000,1599,3,1,1,1,1,1,1
Bangalore,Yelahanka,7456000,1365,3,1,1,1,1,1,1
Bangalore,Yelahanka,6687000,1217,2,1,1,1,1,1,1
Bangalore,Yelahanka,6448000,1171,2,1,1,1,1,1,1
Bangalore,Hosa Road,9458000,1726,3,1,1,1,1,1,1
Bangalore,Electronics City,4000000,1005,2,1,1,0,0,1,0
Bangalore,Kannamangala,10700000,1536,3,1,1,1,1,1,1
Bangalore,Varthur,8434000,1535,3,1,1,1,1,1,0
Bangalore,Varthur,8509000,1485,3,1,1,1,1,1,0
Bangalore,Begur,5426000,1080,2,1,1,1,1,1,0
Bangalore,Brookefield,8400000,1047,2,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,16200000,1970,3,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,23200000,2860,4,1,1,1,1,1,1
Bangalore,ITPL,13500000,1695,3,1,1,1,0,0,1
Bangalore,ITPL,11800000,1330,3,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,15000000,1815,3,1,1,1,1,1,1
Bangalore,ITPL,13799999,1763,3,1,1,1,0,0,1
Bangalore,Brookefield,11100000,1397,3,1,1,1,1,1,1
Bangalore,Varthur,17100000,2321,3,1,1,1,1,1,1
Bangalore,Varthur,9100000,1216,2,1,1,1,1,1,1
Bangalore,Varthur,20000000,2830,4,1,1,1,1,1,1
Bangalore,KPC Layout,13400000,1917,3,1,1,1,1,1,0
Bangalore,Chikkagubbi on Hennur Main Road,9700000,1560,3,1,1,1,1,1,1
Bangalore,Chikkagubbi on Hennur Main Road,9100000,1450,3,1,1,1,1,1,1
Bangalore,Chikkagubbi on Hennur Main Road,7500000,1200,2,1,1,1,1,1,1
Bangalore,Narayanapura on Hennur Main Road,11399999,1650,3,1,1,1,0,1,0
Bangalore,Narayanapura on Hennur Main Road,9800000,1490,3,1,1,1,0,1,0
Bangalore,Narayanapura on Hennur Main Road,8100000,1240,2,1,1,1,0,1,0
Bangalore,Whitefield Hope Farm Junction,4505000,1325,2,1,1,1,1,1,0
Bangalore,Whitefield Hope Farm Junction,5032000,1480,3,1,1,1,1,1,0
Bangalore,Whitefield Hope Farm Junction,3927000,1155,2,1,1,1,1,1,0
Bangalore,Whitefield Hope Farm Junction,4369000,1285,2,1,1,1,1,1,0
Bangalore,Whitefield Hope Farm Junction,5151000,1515,3,1,1,1,1,1,0
Bangalore,Whitefield Hope Farm Junction,4352000,1280,2,1,1,1,1,1,0
Bangalore,Whitefield Hope Farm Junction,4386000,1290,2,1,1,1,1,1,0
Bangalore,Whitefield Hope Farm Junction,4046000,1190,2,1,1,1,1,1,0
Bangalore,Harlur,10600000,1460,3,1,1,1,0,1,0
Bangalore,Konanakunte,9800000,1230,2,1,1,1,0,1,0
Bangalore,Yerthiganahalli,9799000,1274,2,1,1,1,0,1,0
Bangalore,Harlur,8863000,1220,2,1,1,1,1,1,1
Bangalore,Konanakunte,13799999,1591,3,1,1,1,0,1,0
Bangalore,JP Nagar Phase 8,8500000,1230,2,1,1,1,0,1,0
Bangalore,KPC Layout,10600000,1445,3,1,1,1,1,1,0
Bangalore,Badamanavarthekaval,6584999,1419,2,1,1,1,0,1,0
Bangalore,KPC Layout,12700000,1787,3,1,1,1,1,1,0
Bangalore,Gottigere,9050000,1709,3,1,1,1,1,1,1
Bangalore,Talaghattapura,8500000,1590,3,1,1,1,1,1,1
Bangalore,Gottigere,7000000,1330,2,1,1,1,1,1,1
Bangalore,Gottigere,9050000,1709,3,1,1,1,1,1,1
Bangalore,J. P. Nagar,6698999,1104,2,1,1,1,0,1,0
Bangalore,Konanakunte,5499000,1220,2,1,1,1,1,1,1
Bangalore,Kanakapura,9000000,1489,3,1,1,1,0,1,0
Bangalore,Gottigere,6800000,1299,2,1,1,1,1,1,1
Bangalore,Kanakapura,8499000,1843,3,1,1,1,0,1,0
Bangalore,Talaghattapura,6498999,1270,2,1,1,1,1,1,1
Bangalore,Kanakapura,6498999,1257,2,1,1,1,0,1,0
Bangalore,Subramanyapura,6800000,1195,2,1,1,1,1,1,0
Bangalore,Subramanyapura,7800000,1165,2,1,1,1,1,1,0
Bangalore,Kanakapura,7800000,1340,2,1,1,1,0,1,0
Bangalore,Kanakapura,7800000,1339,2,1,1,1,0,1,0
Bangalore,Uttarahalli,22500000,2220,3,1,1,1,1,1,1
Bangalore,Uttarahalli,24000000,2243,3,1,1,1,1,1,1
Bangalore,Bannerughatta,17200000,1776,3,1,1,1,0,1,0
Bangalore,Bilekahalli,22500000,2370,3,1,1,1,1,1,1
Bangalore,Subramanyapura,9000000,1603,3,1,1,1,1,1,0
Bangalore,Varthur,6133000,1410,3,1,1,0,0,0,0
Bangalore,Varthur,6416000,1475,3,1,1,0,0,0,0
Bangalore,Varthur,4306000,990,2,1,1,0,0,0,0
Bangalore,Varthur,4872000,1120,2,1,1,0,0,0,0
Bangalore,Varthur,5002000,1150,2,1,1,0,0,0,0
Bangalore,Varthur,7351000,1690,3,1,1,0,0,0,0
Bangalore,Varthur,4611000,1060,2,1,1,0,0,0,0
Bangalore,Varthur,6938000,1595,3,1,1,0,0,0,0
Bangalore,Hennur,5972000,1471,2,0,0,0,1,1,1
Bangalore,Banashankari,5100000,1340,3,1,1,0,0,0,0
Bangalore,Banashankari,4600000,1340,3,1,1,1,0,0,0
Bangalore,Kogilu,12000000,1773,3,1,1,1,1,1,1
Bangalore,Kogilu,12200000,1811,3,1,1,1,1,1,1
Bangalore,Kogilu,10200000,1483,2,1,1,1,1,1,1
Bangalore,Kogilu,12400000,1816,3,1,1,1,1,1,1
Bangalore,Kogilu,9595000,1389,2,1,1,1,1,1,1
Bangalore,Kogilu,11900000,1761,3,1,1,1,1,1,1
Bangalore,Electronics City,5050000,1260,2,1,1,0,0,1,0
Bangalore,Electronics City,3735000,920,1,1,1,0,0,1,0
Bangalore,Bommasandra,5180000,1295,3,1,1,1,1,1,1
Bangalore,Bommasandra,3700000,920,2,1,1,1,1,1,1
Bangalore,Electronics City,5050000,1260,3,1,1,0,0,1,0
Bangalore,Jigani,3735000,920,2,0,0,0,0,0,0
Bangalore,Bommasandra,3735000,920,2,1,1,0,0,1,0
Bangalore,Jigani,3735000,920,2,1,1,0,0,1,0
Bangalore,Electronics City,3734000,920,2,1,1,0,0,1,0
Bangalore,Electronics City,4099000,1015,2,0,0,0,0,0,0
Bangalore,Jigani,4099000,1015,2,1,1,0,0,1,0
Bangalore,RR Nagar,4800000,1143,2,1,1,1,1,1,1
Bangalore,RR Nagar,6514000,1551,3,1,1,1,1,1,1
Bangalore,RR Nagar,5000000,1196,2,1,1,1,1,1,1
Bangalore,RR Nagar,5202000,1530,3,1,1,1,1,1,1
Bangalore,RR Nagar,4440000,1306,2,1,1,1,1,1,1
Bangalore,RR Nagar,5739000,1693,3,1,1,1,1,1,1
Bangalore,RR Nagar,6426000,1530,3,1,1,1,1,1,1
Bangalore,RR Nagar,5800000,1540,3,1,1,1,1,1,1
Bangalore,RR Nagar,6028000,1419,2,1,1,1,1,1,1
Bangalore,RR Nagar,4400000,1200,2,1,1,1,1,1,1
Bangalore,RR Nagar,6400000,1530,3,1,1,1,1,1,1
Bangalore,RR Nagar,5380000,1267,2,1,1,1,1,1,1
Bangalore,RR Nagar,6466000,1530,3,1,1,1,1,1,1
Bangalore,RR Nagar,5257000,1551,3,1,1,1,1,1,1
Bangalore,RR Nagar,6413000,1527,3,1,1,1,1,1,1
Bangalore,RR Nagar,5040000,1200,2,1,1,1,1,1,1
Bangalore,RR Nagar,5485000,1306,2,1,1,1,1,1,1
Bangalore,RR Nagar,6459999,1530,3,1,1,1,1,1,1
Bangalore,RR Nagar,4440000,1187,2,1,1,1,1,1,1
Bangalore,RR Nagar,5959000,1419,2,1,1,1,1,1,1
Bangalore,RR Nagar,6400000,1530,2,1,1,1,1,1,1
Bangalore,RR Nagar,5023000,1196,2,1,1,1,1,1,1
Bangalore,RR Nagar,5400000,1295,2,1,1,1,1,1,1
Bangalore,RR Nagar,5400000,1303,2,1,1,1,1,1,1
Bangalore,RR Nagar,4784000,1196,2,1,1,1,1,1,1
Bangalore,RR Nagar,4800000,1143,2,1,1,1,1,1,1
Bangalore,Electronic City Phase 2,3897999,1068,2,1,1,1,1,1,1
Bangalore,Bommasandra,3761999,920,2,1,1,1,1,1,1
Bangalore,Bommasandra,4110000,1005,2,1,1,1,1,1,1
Bangalore,Bommasandra,4000000,1005,2,1,1,1,1,1,1
Bangalore,Bommasandra,3958000,975,2,1,1,1,1,1,1
Bangalore,Bommasandra,3735000,920,2,1,1,1,1,1,1
Bangalore,Bommasandra,4079999,1005,2,1,1,1,1,1,1
Bangalore,Bommasandra,3929000,975,2,1,1,1,1,1,1
Bangalore,Bommasandra,3820000,955,2,1,1,1,1,1,1
Bangalore,Bommasandra,4220000,1055,2,1,1,1,1,1,1
Bangalore,Bommasandra,4020000,1005,2,1,1,1,1,1,1
Bangalore,Bommasandra,5077000,1260,3,1,1,1,1,1,1
Bangalore,Devanahalli,4500000,1000,2,1,1,1,1,1,0
Bangalore,Devanahalli,4400000,1000,2,1,1,1,1,1,0
Bangalore,Bilekahalli,15200000,1792,3,1,1,1,1,1,1
Bangalore,Bilekahalli,25600000,3012,4,1,1,1,1,1,1
Bangalore,Bilekahalli,20099999,2370,3,1,1,1,1,1,1
Bangalore,Kudlu,11900000,1850,3,1,1,1,1,1,1
Bangalore,Kudlu,12100000,1850,3,1,1,1,1,1,1
Bangalore,Kudlu,12300000,1850,3,1,1,1,1,1,1
Bangalore,Kudlu,12300000,1850,3,1,1,1,1,1,1
Bangalore,Horamavu,4100000,1100,2,1,0,0,1,1,1
Bangalore,Begur,6830000,1198,2,1,1,1,1,1,1
Bangalore,Begur,6750000,1198,2,1,1,1,1,1,1
Bangalore,Begur,6800000,1197,2,1,1,1,1,1,1
Bangalore,Narayanapura on Hennur Main Road,10000000,1482,3,1,1,1,0,1,0
Bangalore,Narayanapura on Hennur Main Road,8250000,1232,2,1,1,1,0,1,0
Bangalore,Devanahalli,3840000,1000,2,1,1,1,1,1,1
Bangalore,Narayanapura on Hennur Main Road,11600000,1691,3,1,1,1,0,1,0
Bangalore,Devanahalli,3800000,1000,2,1,1,1,1,1,1
Bangalore,Narayanapura on Hennur Main Road,8200000,1232,2,1,1,1,0,1,0
Bangalore,Narayanapura on Hennur Main Road,11500000,1691,3,1,1,1,0,1,0
Bangalore,Devanahalli,4000000,1000,2,1,1,1,1,1,1
Bangalore,Devanahalli,3847999,1000,2,1,1,1,1,1,1
Bangalore,Narayanapura on Hennur Main Road,8300000,1232,2,1,1,1,0,1,0
Bangalore,Narayanapura on Hennur Main Road,12000000,1691,3,1,1,1,0,1,0
Bangalore,Devanahalli,3835000,1000,2,1,1,1,1,1,1
Bangalore,Narayanapura on Hennur Main Road,8100000,1232,2,1,1,1,0,1,0
Bangalore,Devanahalli,3825000,1000,2,1,1,1,1,1,1
Bangalore,Devanahalli,3865000,1000,2,1,1,1,1,1,1
Bangalore,Bommasandra,3900000,1005,2,1,1,1,1,1,1
Bangalore,Bommasandra,4100000,1055,2,1,0,0,0,1,1
Bangalore,Bommasandra,4000000,1000,2,1,0,0,0,1,1
Bangalore,Bommasandra,5300000,1365,3,1,0,0,0,1,1
Bangalore,Bommasandra,4100000,1050,2,1,0,0,0,1,1
Bangalore,Narayanapura on Hennur Main Road,13400000,1600,3,1,1,1,0,1,1
Bangalore,Narayanapura on Hennur Main Road,13500000,1600,3,1,1,1,0,1,1
Bangalore,Narayanapura on Hennur Main Road,13500000,1500,3,1,1,1,0,1,1
Bangalore,Muneshwara Nagar,8450000,1300,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,7995000,1230,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,8874000,1305,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,7767000,1195,3,1,1,1,0,1,0
Bangalore,BTM Layout,13899999,1545,3,1,1,1,1,1,1
Bangalore,BTM Layout,20099999,2240,3,1,1,1,1,1,1
Bangalore,BTM Layout,15700000,1750,3,1,1,1,1,1,1
Bangalore,Nayandahalli,9800000,1520,3,1,1,1,1,1,1
Bangalore,Nayandahalli,7650000,1180,2,1,1,1,1,1,1
Bangalore,Nayandahalli,7200000,1180,2,1,1,1,1,1,1
Bangalore,Nayandahalli,10200000,1520,3,1,1,1,1,1,1
Bangalore,Nayandahalli,12800000,1933,3,1,1,1,1,1,1
Bangalore,Nayandahalli,12600000,1826,3,1,1,1,1,1,1
Bangalore,Nayandahalli,13600000,1749,3,1,1,1,1,1,1
Bangalore,Nayandahalli,12600000,1749,3,1,1,1,1,1,1
Bangalore,Nayandahalli,12400000,1739,3,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,4751000,1145,2,1,1,0,1,1,0
Bangalore,Whitefield Hope Farm Junction,4565000,1100,2,1,1,0,1,1,0
Bangalore,RR Nagar,9222000,1590,3,0,0,0,0,0,0
Bangalore,Muneshwara Nagar,8874000,1305,3,1,1,1,0,1,0
Bangalore,Muneshwara Nagar,8450000,1300,3,1,1,1,0,1,0
Bangalore,BTM Layout,15500000,1730,3,1,1,1,1,1,1
Bangalore,R T  Nagar,9000000,1480,3,1,1,1,0,1,0
Bangalore,Kuvempu Layout on Hennur Main Road,11399999,1865,3,1,1,1,1,1,1
Bangalore,Kuvempu Layout on Hennur Main Road,11200000,1865,3,1,1,1,1,1,1
Bangalore,Kuvempu Layout on Hennur Main Road,11500000,1865,3,1,1,1,1,1,1
Bangalore,Begur,7600000,1241,2,1,1,1,1,1,1
Bangalore,Begur,7300000,1232,2,1,1,1,1,1,1
Bangalore,Begur,7450000,1221,2,1,1,1,1,1,1
Bangalore,Begur,7300000,1220,2,1,1,1,1,1,1
Bangalore,Begur,7000000,1210,2,1,1,1,1,1,1
Bangalore,Begur,7950000,1375,3,1,1,1,1,1,1
Bangalore,Begur,8350000,1368,3,1,1,1,1,1,1
Bangalore,Begur,8250000,1375,3,1,1,1,1,1,1
Bangalore,Begur,8050000,1368,3,1,1,1,1,1,1
Bangalore,Begur,7800000,1366,3,1,1,1,1,1,1
Bangalore,Begur,7800000,1358,3,1,1,1,1,1,1
Bangalore,Begur,7800000,1241,2,1,1,1,1,1,1
Bangalore,Begur,7450000,1232,2,1,1,1,1,1,1
Bangalore,Bommasandra,4000000,1055,2,1,0,0,0,1,1
Bangalore,Bommasandra,4100000,1055,4,1,0,0,0,1,1
Bangalore,Bommasandra,4100000,1020,2,1,1,1,1,1,1
Bangalore,Bommasandra,4200000,1055,2,1,1,1,1,1,1
Bangalore,Bommasandra,3735000,920,1,1,1,1,1,1,1
Bangalore,Jigani,3735000,920,1,1,1,0,0,1,0
Bangalore,Bommasandra,3735000,920,1,1,1,0,0,1,0
Bangalore,Bommasandra,5050000,1260,2,1,1,0,0,1,0
Bangalore,Bommasandra,5100000,1260,3,1,1,1,1,1,1
Bangalore,Bommasandra,4000000,1015,2,1,1,1,1,1,1
Bangalore,Bommasandra,4200000,1055,2,1,1,1,1,1,1
Bangalore,Bommasandra,5075000,1280,3,1,1,1,1,1,1
Bangalore,Bommasandra,3975000,1005,2,0,0,0,0,0,0
Bangalore,Bommasandra,4000000,1005,2,1,1,1,1,1,1
Bangalore,Bommasandra,4100000,1055,2,0,0,0,0,0,0
Bangalore,Bommasandra,5100000,1280,3,1,0,0,0,1,1
Bangalore,Bommasandra,4100000,1053,2,1,0,0,0,1,1
Bangalore,Bommasandra,4100000,1054,2,1,0,0,0,1,1
Bangalore,Bommasandra,5300000,1361,3,1,0,0,0,1,1
Bangalore,BTM Layout,15700000,1750,3,1,1,1,1,1,1
Bangalore,Electronic City Phase 2,2876000,788,2,1,1,1,1,1,1
Bangalore,Electronic City Phase 2,2620000,718,2,1,1,1,1,1,1
Bangalore,Electronic City Phase 2,3668000,1005,2,1,1,1,1,1,1
Bangalore,Electronic City Phase 2,4861000,1332,3,1,1,1,1,1,1
Bangalore,Kadugodi Industrial Area,4900000,1215,2,1,1,1,0,1,0
Bangalore,Narayanapura on Hennur Main Road,10500000,1482,3,1,1,0,0,0,0
Bangalore,Narayanapura on Hennur Main Road,9614000,1346,2,1,1,0,0,0,0
Bangalore,Narayanapura on Hennur Main Road,8800000,1232,2,1,1,0,0,0,0
Bangalore,Whitefield Hope Farm Junction,5933000,1745,3,1,1,1,1,1,0
Bangalore,Whitefield Hope Farm Junction,5644000,1660,3,1,1,1,1,1,0
Bangalore,Kudlu,11800000,1850,3,1,1,1,1,1,1
Bangalore,Kudlu,12200000,1850,3,1,1,1,1,1,1
Bangalore,Kudlu,12500000,1850,3,1,1,1,1,1,1
Bangalore,Kudlu,11500000,1850,3,1,1,1,1,1,1
Bangalore,Kannur on Thanisandra Main Road,5561000,1209,2,1,0,0,0,0,0
Bangalore,Kannur on Thanisandra Main Road,5694000,1238,2,1,0,0,0,0,0
Bangalore,Kannur on Thanisandra Main Road,5750000,1250,2,1,0,0,0,0,0
Bangalore,Kannur on Thanisandra Main Road,5497000,1195,2,1,0,0,0,0,0
Bangalore,Kannur on Thanisandra Main Road,5625000,1223,2,1,0,0,0,0,0
Bangalore,Kannur on Thanisandra Main Road,7356000,1113,2,1,1,1,1,1,1
Bangalore,Kannur on Thanisandra Main Road,6916000,1040,2,1,1,1,1,1,1
Bangalore,Kannur on Thanisandra Main Road,7778000,1183,2,1,1,1,1,1,1
Bangalore,Kannur on Thanisandra Main Road,7452000,1129,2,1,1,1,1,1,1
Bangalore,Kannur on Thanisandra Main Road,7428000,1125,2,1,1,1,1,1,1
Bangalore,Kannur on Thanisandra Main Road,7873999,1199,2,1,1,1,1,1,1
Bangalore,Sahakar Nagar,44900000,4450,4,1,1,0,1,1,0
Bangalore,Sahakar Nagar,43400000,4310,4,1,1,0,1,1,0
Bangalore,Sahakar Nagar,40300000,4000,4,1,1,0,1,1,0
Bangalore,Marathahalli,19300000,1901,3,1,1,1,1,1,1
Bangalore,Marathahalli,30900000,3029,3,1,1,1,1,1,1
Bangalore,ITPL,17500000,1447,3,1,1,1,1,1,1
Bangalore,ITPL,25000000,2293,4,1,1,1,1,1,1
Bangalore,Kothanur,5500000,1170,2,1,0,0,0,1,0
Bangalore,Sarjapur Road Wipro To Railway Crossing,9267000,1685,3,1,1,1,1,0,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,8717000,1585,3,1,1,1,1,0,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,8045999,1463,3,1,1,1,1,0,1
Bangalore,Thanisandra,5339000,1047,2,1,1,0,1,1,1
Bangalore,Thanisandra,5253000,1030,2,1,1,0,1,1,1
Bangalore,Thanisandra,8088000,1586,3,1,1,0,1,1,1
Bangalore,Thanisandra,7073000,1387,3,1,1,0,1,1,1
Bangalore,Thanisandra,6395000,1254,2,1,1,0,1,1,1
Bangalore,Thanisandra,7272000,1426,3,1,1,0,1,1,1
Bangalore,Thanisandra,7109000,1394,3,1,1,0,1,1,1
Bangalore,Thanisandra,7293000,1430,3,1,1,0,1,1,1
Bangalore,Thanisandra,7655000,1501,3,1,1,0,1,1,1
Bangalore,Thanisandra,6808000,1335,3,1,1,0,1,1,1
Bangalore,Whitefield Hope Farm Junction,11600000,1835,3,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,11700000,1850,3,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,11700000,1860,3,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,11200000,1765,3,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,11500000,1830,3,1,1,1,1,1,1
Bangalore,Whitefield Hope Farm Junction,11000000,1730,3,1,1,1,1,1,1
Bangalore,RR Nagar,7900000,1393,3,1,1,1,0,1,1
Bangalore,RMV Extension Stage 2,16500000,1800,3,1,0,1,0,0,0
Bangalore,Kudlu,3024000,720,1,1,0,0,1,1,0
Bangalore,Kudlu,5250000,1250,2,1,0,0,1,1,0
Bangalore,Kudlu,5145000,1225,2,1,0,0,1,1,0
Bangalore,Kudlu,4998000,1190,2,1,0,0,1,1,0
Bangalore,Kudlu,5040000,1200,2,1,0,0,1,1,0
Bangalore,Kudlu,4620000,1100,2,1,0,0,1,1,0
Bangalore,Electronic City Phase 2,3420000,1140,2,1,0,0,1,1,1
Bangalore,Electronic City Phase 2,2820000,940,2,1,0,0,1,1,1
Bangalore,Electronic City Phase 2,3960000,1320,3,1,0,0,1,1,1
Bangalore,Electronic City Phase 2,3479999,1160,2,1,0,0,1,1,1
Bangalore,Electronic City Phase 2,2880000,960,2,1,0,0,1,1,1
Bangalore,Electronic City Phase 2,3180000,1060,2,1,0,0,1,1,1
Bangalore,Horamavu,5100000,1140,2,1,0,1,1,1,0
Bangalore,Krishnarajapura,5250000,1080,2,0,0,0,0,0,0
Bangalore,Kadugodi,8230000,1555,3,1,1,1,1,1,0
Bangalore,Varthur,5400000,960,2,1,1,0,1,1,0
Bangalore,Krishnarajapura,5400000,1225,2,0,0,0,0,0,0
Bangalore,Kadugodi,8500000,1555,3,1,1,1,1,1,0
Bangalore,Kadugodi,8600000,1555,3,1,1,1,1,1,0
Bangalore,Sarjapur Road Wipro To Railway Crossing,10200000,1576,3,1,1,1,1,1,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,11100000,1709,3,1,1,1,1,1,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,10000000,1550,3,1,1,1,1,1,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,11700000,1813,3,1,1,1,1,1,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,11299999,1746,3,1,1,1,1,1,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,11100000,1717,3,1,1,1,1,1,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,10800000,1665,3,1,1,1,1,1,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,10700000,1657,3,1,1,1,1,1,1
Bangalore,Sarjapur Road Wipro To Railway Crossing,11500000,1773,3,1,1,1,1,1,1
Bangalore,Marathahalli,26200000,2600,4,1,1,1,1,1,1
Bangalore,Marathahalli,36200000,3590,4,1,1,1,1,1,1
Bangalore,Marathahalli,37500000,3701,4,1,1,1,1,1,1
Bangalore,Marathahalli,31700000,3170,4,1,1,1,1,1,1
Bangalore,Marathahalli,28400000,2807,4,1,1,1,1,1,1
Bangalore,Kanakapura Road Beyond Nice Ring Road,7262000,1462,3,1,1,1,1,1,1
Bangalore,Kanakapura Road Beyond Nice Ring Road,6659999,1172,2,1,1,1,1,1,1
Bangalore,Kanakapura Road Beyond Nice Ring Road,8087000,1478,3,1,1,1,1,1,1
Bangalore,Kanakapura Road Beyond Nice Ring Road,6213000,1251,2,1,1,1,1,1,1
Bangalore,Kanakapura Road Beyond Nice Ring Road,7840000,1589,3,1,1,1,1,1,1
Bangalore,Kanakapura Road Beyond Nice Ring Road,8897000,1629,3,1,1,1,1,1,1
Bangalore,JP Nagar Phase 7,29300000,3012,4,0,1,1,0,1,0
Bangalore,RR Nagar,9999000,1901,3,1,1,1,1,1,1
Bangalore,ITPL,4550000,1011,1,1,1,1,1,1,1
Bangalore,Konanakunte,40400000,3517,4,1,1,1,1,1,1
Bangalore,Konanakunte,33100000,2883,3,1,1,1,1,1,1
Bangalore,Konanakunte,40199999,3498,4,1,1,1,1,1,1
Bangalore,Konanakunte,41600000,3621,4,1,1,1,1,1,1
Bangalore,Konanakunte,33600000,2929,3,1,1,1,1,1,1
Bangalore,Konanakunte,32000000,2791,3,1,1,1,1,1,1
Bangalore,Kanakapura Road Beyond Nice Ring Road,5771000,1178,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,6412000,1309,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,8362000,1707,3,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,6388000,1304,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,3747000,765,1,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,7309000,1492,3,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,5354000,1093,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,4595000,938,1,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,8323000,1699,3,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,7348000,1500,3,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,9494000,1938,3,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,7234999,1477,3,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,6241000,1274,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,5266000,1075,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,4982000,1017,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,8514000,1738,3,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,6285000,1283,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,6158000,1257,2,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,3488000,712,1,1,1,1,1,0,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,8234999,1120,2,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,10600000,1450,3,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,8676000,1180,2,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,5661000,770,1,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,10500000,1430,3,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,9558000,1300,2,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,11900000,1630,3,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,8897000,1210,2,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,6984999,950,2,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,10800000,1480,3,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,9264000,1260,2,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,7426000,1010,2,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,11200000,1530,3,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,11700000,1600,3,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,5000000,680,1,1,1,0,1,1,0
Bangalore,Kanakapura Road Beyond Nice Ring Road,6691000,910,1,1,1,0,1,1,0
Bangalore,Electronic City Phase 2,4800000,1310,3,1,1,1,1,1,1
Bangalore,RR Nagar,13500000,2350,3,0,0,0,0,0,0
Bangalore,Rajajinagar,68700000,4053,4,1,1,1,1,1,0
Bangalore,Nelamangala,4359000,814,2,1,1,1,0,1,0
Bangalore,Jalahalli,8570000,1405,3,1,1,0,0,1,0
Bangalore,Whitefield,23500000,3613,4,1,1,1,0,1,0
Bangalore,Yelahanka,9900000,1545,3,1,1,1,0,1,1
Bangalore,Rajajinagar,46100000,2678,3,1,1,1,1,1,0
Bangalore,Nelamangala,5055000,966,3,1,1,1,0,1,0
Bangalore,Nelamangala,6819000,1286,3,1,1,1,0,1,0
Bangalore,Nelamangala,3872999,708,2,1,1,1,0,1,0
